Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
999,25,Male,13,Healthcare,6392,Fair,Very High,Average,0,Yes,1,Master’s Degree,Married,1,Mid,Large,49,No,No,Yes,Fair,Medium,Left
18047,59,Female,44,Education,5300,Good,Very High,Low,0,Yes,53,Master’s Degree,Divorced,3,Entry,Large,57,No,No,No,Good,Very High,Stayed
46920,20,Female,11,Healthcare,8926,Excellent,High,Average,0,No,94,Master’s Degree,Divorced,2,Entry,Medium,52,No,No,No,Good,Low,Left
42283,18,Female,8,Finance,8869,Poor,High,Average,1,No,58,High School,Married,0,Entry,Medium,37,No,No,No,Excellent,Medium,Left
57547,49,Male,5,Healthcare,7951,Fair,High,Average,3,No,51,High School,Married,1,Mid,Medium,13,No,No,No,Good,Low,Stayed
71916,34,Female,13,Finance,7550,Excellent,High,High,3,Yes,43,High School,Married,2,Mid,Medium,27,No,No,No,Excellent,High,Stayed
21839,51,Female,28,Technology,8492,Poor,Very High,Below Average,0,Yes,78,Bachelor’s Degree,Married,0,Entry,Small,85,No,No,No,Good,Medium,Left
66581,34,Female,19,Media,5615,Good,Medium,Average,0,No,52,Master’s Degree,Married,2,Mid,Small,84,No,No,No,Good,Low,Left
7794,56,Female,46,Finance,5918,Good,High,High,0,Yes,45,Bachelor’s Degree,Married,4,Entry,Medium,55,No,No,No,Good,Low,Left
51250,45,Female,12,Technology,10276,Excellent,High,Below Average,3,No,33,Bachelor’s Degree,Single,3,Entry,Large,69,No,No,No,Good,High,Stayed
16421,38,Female,11,Media,5180,Good,High,Average,4,No,16,Master’s Degree,Married,0,Entry,Small,57,No,No,No,Good,Medium,Stayed
44443,24,Female,3,Media,6266,Good,Very High,Average,2,No,48,High School,Married,0,Mid,Medium,30,No,No,No,Fair,Medium,Left
35323,21,Male,12,Technology,10041,Good,High,Average,1,No,36,Bachelor’s Degree,Single,3,Mid,Large,69,Yes,Yes,No,Good,High,Stayed
43012,20,Male,12,Healthcare,7297,Good,High,Average,2,No,80,Associate Degree,Married,4,Entry,Medium,41,No,No,No,Excellent,Low,Stayed
5828,57,Male,48,Finance,6745,Poor,High,High,1,Yes,52,PhD,Married,1,Entry,Medium,73,No,No,No,Fair,Low,Stayed
71354,55,Male,13,Education,3917,Poor,Low,Average,4,No,62,Master’s Degree,Single,1,Mid,Large,74,No,No,No,Good,High,Left
69029,54,Male,4,Education,4892,Good,High,Average,0,No,25,Associate Degree,Single,0,Entry,Small,75,No,No,Yes,Good,High,Left
23874,52,Male,21,Media,5199,Fair,Very High,Below Average,2,No,1,PhD,Married,1,Mid,Large,61,Yes,No,No,Good,Medium,Stayed
52344,53,Female,41,Healthcare,7621,Good,High,Average,0,No,8,Master’s Degree,Married,0,Senior,Large,82,Yes,No,No,Fair,Low,Stayed
36901,26,Male,13,Healthcare,7406,Good,Very High,Low,0,No,42,Master’s Degree,Married,4,Mid,Large,59,No,No,Yes,Good,Low,Stayed
67217,55,Female,9,Healthcare,8592,Poor,High,High,0,No,67,Associate Degree,Divorced,0,Entry,Medium,56,Yes,No,No,Fair,Medium,Left
24408,39,Female,26,Healthcare,8888,Excellent,Very High,High,1,No,7,High School,Single,5,Mid,Medium,49,No,No,No,Good,Very High,Left
16178,24,Male,10,Media,6305,Fair,High,Below Average,0,No,18,Bachelor’s Degree,Married,4,Entry,Medium,63,No,No,No,Fair,Low,Stayed
58071,47,Female,29,Media,5244,Fair,Medium,Average,2,Yes,59,PhD,Married,1,Mid,Large,74,No,No,No,Excellent,Low,Left
15791,40,Male,27,Education,4329,Fair,Medium,Average,0,No,50,Bachelor’s Degree,Married,0,Senior,Small,87,No,No,No,Fair,Low,Stayed
39127,59,Male,34,Education,4832,Excellent,Very High,Average,1,Yes,39,Associate Degree,Married,3,Mid,Small,77,No,No,No,Good,Medium,Left
21194,25,Female,14,Technology,10751,Poor,High,Average,0,Yes,85,High School,Single,0,Entry,Medium,88,No,No,No,Good,Very High,Left
50234,31,Male,9,Healthcare,8041,Poor,High,Average,1,No,68,Bachelor’s Degree,Single,2,Mid,Large,13,Yes,No,No,Fair,Very High,Left
35621,18,Female,9,Technology,8277,Excellent,Very High,Average,1,No,64,Master’s Degree,Single,3,Entry,Medium,71,Yes,No,Yes,Good,Medium,Left
56419,18,Female,4,Education,3613,Poor,High,Average,1,Yes,73,High School,Divorced,0,Mid,Small,6,No,No,No,Poor,Low,Left
9105,31,Female,19,Media,5797,Good,High,Average,1,Yes,52,Master’s Degree,Married,1,Entry,Medium,48,Yes,Yes,Yes,Good,Low,Stayed
43622,36,Female,17,Technology,10365,Good,High,Average,2,No,7,Master’s Degree,Married,1,Entry,Medium,94,Yes,No,No,Good,Low,Stayed
66226,27,Male,1,Media,6248,Good,High,Below Average,2,No,70,High School,Married,1,Senior,Large,31,Yes,No,No,Good,Medium,Stayed
4083,22,Female,3,Technology,9995,Fair,Very High,High,0,Yes,73,Bachelor’s Degree,Married,5,Entry,Large,33,No,No,No,Fair,Low,Left
33466,21,Female,12,Education,3367,Excellent,Very High,Average,0,No,90,Associate Degree,Married,0,Entry,Medium,78,No,No,No,Good,Low,Left
41504,36,Male,2,Technology,7562,Poor,Medium,Below Average,1,Yes,97,Bachelor’s Degree,Single,2,Mid,Large,5,No,Yes,Yes,Fair,High,Left
56797,31,Female,23,Technology,10676,Excellent,High,Below Average,2,No,30,Associate Degree,Single,0,Senior,Medium,55,No,No,No,Fair,High,Stayed
54751,32,Male,14,Finance,8291,Fair,High,Average,0,Yes,2,Associate Degree,Married,4,Senior,Large,43,No,No,No,Good,Low,Stayed
44376,24,Male,16,Education,4392,Fair,Low,Average,0,Yes,38,Bachelor’s Degree,Married,1,Entry,Small,90,No,No,No,Excellent,Low,Left
22373,37,Male,1,Technology,9265,Fair,High,Average,0,No,79,Associate Degree,Single,2,Entry,Small,54,Yes,No,No,Good,Low,Left
17714,56,Female,13,Technology,6760,Excellent,High,High,2,No,98,Bachelor’s Degree,Married,1,Senior,Medium,86,No,No,No,Poor,High,Stayed
23651,47,Female,7,Finance,6079,Good,Medium,Average,1,No,97,Bachelor’s Degree,Married,0,Mid,Medium,23,No,No,No,Poor,Very High,Stayed
71604,34,Female,21,Education,4427,Excellent,Very High,Average,1,No,89,Associate Degree,Single,3,Entry,Large,84,No,No,No,Good,High,Left
29997,31,Male,9,Education,3704,Fair,Very High,Average,0,Yes,66,Bachelor’s Degree,Single,2,Mid,Small,88,No,No,No,Poor,Low,Left
68555,19,Male,4,Technology,8010,Good,High,Below Average,0,No,42,High School,Single,0,Senior,Large,13,No,No,No,Good,Low,Stayed
11496,33,Male,2,Education,4283,Fair,Medium,Average,0,No,72,Master’s Degree,Married,2,Mid,Small,34,Yes,No,Yes,Good,Low,Stayed
34828,32,Male,11,Media,6419,Poor,High,High,2,No,31,Bachelor’s Degree,Single,1,Senior,Large,65,No,No,No,Good,Low,Stayed
60284,42,Male,28,Education,3950,Excellent,High,Average,0,No,38,Bachelor’s Degree,Single,0,Senior,Medium,76,No,No,No,Good,High,Stayed
54726,21,Male,11,Healthcare,8211,Fair,Very High,High,1,No,9,High School,Married,1,Mid,Large,30,No,No,No,Fair,Medium,Stayed
29694,50,Female,10,Technology,12085,Fair,Medium,High,0,No,3,High School,Married,4,Mid,Large,18,No,No,Yes,Good,High,Stayed
36077,22,Female,4,Healthcare,8770,Poor,High,High,1,No,23,High School,Married,2,Senior,Small,64,No,No,No,Good,Low,Left
51724,52,Female,3,Technology,11044,Fair,Medium,Average,0,Yes,76,Master’s Degree,Married,0,Mid,Large,35,No,No,No,Good,High,Left
70565,48,Female,15,Technology,7519,Good,High,Average,0,No,28,PhD,Married,1,Entry,Small,23,No,No,No,Good,Medium,Stayed
8478,28,Female,2,Healthcare,7675,Fair,High,Average,0,No,82,Master’s Degree,Single,2,Senior,Small,13,No,No,No,Poor,Very High,Left
44599,45,Male,1,Media,5765,Fair,High,High,0,Yes,78,Bachelor’s Degree,Married,0,Entry,Large,48,No,No,Yes,Good,Low,Left
11093,50,Female,20,Technology,9765,Excellent,Very High,Average,0,No,36,Master’s Degree,Married,1,Entry,Small,86,No,No,No,Poor,Medium,Stayed
52191,59,Female,8,Finance,9159,Good,High,High,0,Yes,62,PhD,Single,0,Mid,Medium,86,Yes,Yes,Yes,Poor,High,Stayed
16600,56,Male,41,Finance,7823,Good,High,Average,0,No,6,Bachelor’s Degree,Single,2,Mid,Small,89,Yes,No,No,Poor,Low,Left
70551,55,Male,36,Healthcare,6408,Poor,Medium,Below Average,0,Yes,14,Associate Degree,Married,1,Entry,Medium,102,No,No,No,Good,High,Left
42588,46,Female,26,Media,5703,Good,Medium,Below Average,0,No,13,Master’s Degree,Single,3,Senior,Small,75,No,No,No,Good,Medium,Stayed
23948,48,Male,21,Media,6180,Poor,High,Average,1,Yes,43,Master’s Degree,Single,5,Entry,Small,94,No,No,No,Fair,Low,Left
16732,22,Female,5,Healthcare,6473,Good,Very High,Average,0,Yes,34,Associate Degree,Single,0,Mid,Medium,66,No,No,No,Poor,High,Left
3928,33,Male,25,Healthcare,9539,Good,Very High,High,0,Yes,85,Master’s Degree,Single,0,Mid,Large,81,No,No,No,Good,Low,Left
22574,33,Female,14,Finance,10226,Poor,High,Average,2,No,35,Master’s Degree,Divorced,4,Entry,Medium,90,No,No,No,Poor,Low,Stayed
18125,24,Female,14,Education,4592,Fair,Medium,High,2,No,18,Associate Degree,Married,1,Entry,Large,66,No,Yes,No,Good,Very High,Stayed
29150,39,Female,6,Healthcare,6115,Good,High,High,1,Yes,80,Associate Degree,Single,2,Senior,Small,44,Yes,No,No,Poor,Low,Left
10822,29,Male,18,Healthcare,7622,Fair,Low,Low,0,No,88,High School,Married,0,Mid,Medium,39,No,No,No,Fair,Medium,Stayed
69373,52,Male,37,Technology,9439,Good,Medium,Below Average,0,Yes,12,Bachelor’s Degree,Single,1,Mid,Medium,79,No,No,Yes,Good,Medium,Stayed
3389,25,Male,7,Healthcare,8172,Fair,Medium,Below Average,1,Yes,98,Bachelor’s Degree,Married,2,Mid,Small,40,No,No,No,Fair,High,Left
12276,53,Male,43,Technology,8106,Poor,High,High,0,Yes,42,PhD,Married,1,Entry,Large,96,No,No,No,Good,Medium,Stayed
36214,47,Female,1,Healthcare,7732,Good,Medium,Average,0,Yes,2,Master’s Degree,Divorced,4,Entry,Medium,51,Yes,No,No,Poor,Low,Left
32296,46,Male,4,Education,3910,Good,Medium,Average,1,Yes,99,High School,Divorced,3,Senior,Small,83,No,No,No,Excellent,Medium,Left
25173,22,Male,7,Media,6414,Good,High,High,1,No,44,High School,Married,0,Senior,Medium,16,No,No,Yes,Excellent,High,Stayed
24751,35,Female,12,Education,4037,Poor,High,Average,2,No,71,Associate Degree,Single,1,Mid,Large,46,No,No,No,Excellent,Medium,Left
546,29,Female,18,Finance,12311,Good,High,Average,1,No,76,Associate Degree,Single,3,Entry,Medium,19,No,No,Yes,Fair,Low,Left
30041,44,Male,26,Technology,11631,Poor,Very High,High,0,No,5,Associate Degree,Divorced,1,Entry,Medium,52,No,No,No,Good,Low,Left
36692,25,Female,10,Education,4791,Fair,High,High,2,No,96,High School,Married,0,Entry,Small,13,No,No,No,Poor,High,Left
36860,48,Female,39,Media,4953,Fair,Medium,Average,2,No,64,Bachelor’s Degree,Married,1,Mid,Small,79,No,No,No,Good,Medium,Left
21419,35,Male,17,Technology,7592,Good,Medium,High,2,Yes,47,Bachelor’s Degree,Married,2,Mid,Medium,62,No,No,No,Good,Very High,Stayed
57747,44,Male,13,Healthcare,7742,Excellent,High,Average,0,No,39,High School,Divorced,2,Senior,Medium,31,No,No,No,Fair,Low,Stayed
28340,55,Male,45,Media,6669,Fair,High,High,0,No,61,Associate Degree,Divorced,1,Mid,Small,62,No,No,No,Excellent,Medium,Stayed
31484,26,Female,3,Technology,10854,Good,High,Average,2,No,81,High School,Single,1,Mid,Small,15,No,Yes,No,Fair,Medium,Left
9791,27,Female,15,Media,5352,Excellent,Medium,Average,1,No,1,Bachelor’s Degree,Single,1,Mid,Large,30,No,No,No,Fair,High,Left
7727,30,Female,10,Technology,11135,Good,High,Average,1,No,85,Bachelor’s Degree,Single,3,Mid,Medium,87,No,No,No,Poor,Medium,Stayed
49182,47,Male,35,Media,6080,Good,Medium,Average,2,No,55,Associate Degree,Married,0,Entry,Medium,111,No,No,No,Good,Medium,Left
54792,26,Female,9,Healthcare,8349,Fair,High,Average,2,Yes,15,Master’s Degree,Single,1,Mid,Medium,30,No,No,Yes,Good,Medium,Left
60617,43,Female,18,Education,5262,Excellent,High,Average,0,Yes,24,Master’s Degree,Single,2,Senior,Medium,22,No,No,No,Good,Medium,Stayed
43949,58,Male,35,Media,6443,Good,High,High,0,No,9,High School,Divorced,0,Senior,Medium,93,No,No,No,Good,High,Stayed
63838,48,Male,25,Healthcare,7684,Good,High,Average,1,No,7,High School,Single,0,Mid,Medium,41,No,No,No,Poor,Low,Left
45775,44,Male,14,Education,3270,Good,High,Average,2,No,11,High School,Single,5,Entry,Large,59,Yes,No,No,Poor,Medium,Stayed
71190,41,Male,26,Media,5496,Excellent,Medium,Below Average,0,No,65,Associate Degree,Married,2,Mid,Small,31,No,No,No,Good,Medium,Stayed
69713,38,Female,29,Healthcare,5180,Good,Medium,Low,2,No,33,Associate Degree,Single,1,Mid,Medium,101,Yes,No,No,Good,Low,Stayed
16466,51,Female,8,Healthcare,8151,Good,Very High,High,0,No,1,Master’s Degree,Single,0,Entry,Medium,33,No,No,No,Fair,Low,Left
22089,23,Male,10,Technology,6808,Good,Medium,Average,0,No,21,Bachelor’s Degree,Married,2,Mid,Medium,19,No,No,No,Good,Medium,Left
35623,31,Female,15,Finance,8566,Good,High,High,1,Yes,77,Master’s Degree,Single,0,Entry,Large,24,No,No,No,Poor,High,Left
1581,28,Female,1,Education,4654,Good,High,Below Average,0,Yes,67,PhD,Single,3,Senior,Small,7,Yes,No,No,Fair,Medium,Stayed
34232,49,Female,15,Healthcare,8746,Fair,Medium,High,0,Yes,75,High School,Single,0,Entry,Medium,92,No,No,No,Excellent,Low,Left
47013,43,Female,28,Media,5564,Excellent,Low,High,1,Yes,23,Bachelor’s Degree,Divorced,0,Entry,Medium,73,No,No,Yes,Good,Low,Stayed
52409,36,Female,2,Education,5213,Good,Very High,Average,3,No,23,Master’s Degree,Divorced,2,Entry,Small,35,Yes,No,No,Fair,High,Stayed
20706,48,Female,11,Media,5483,Fair,High,Average,1,No,66,Master’s Degree,Married,2,Entry,Medium,67,No,No,No,Good,High,Left
13967,39,Male,18,Education,4413,Excellent,High,Average,0,No,38,Bachelor’s Degree,Married,0,Senior,Medium,40,No,No,No,Excellent,Medium,Stayed
26135,37,Male,27,Finance,9489,Poor,High,Average,0,No,15,High School,Divorced,1,Entry,Small,85,Yes,No,No,Good,Low,Stayed
60463,21,Male,11,Finance,10637,Excellent,Very High,Average,0,No,84,Bachelor’s Degree,Married,1,Senior,Large,52,No,No,No,Poor,Medium,Stayed
51549,41,Female,33,Healthcare,8188,Good,High,Below Average,0,No,52,High School,Married,0,Mid,Medium,59,No,No,No,Poor,Low,Left
49075,40,Female,2,Technology,6868,Fair,Very High,Average,2,No,86,High School,Married,0,Entry,Medium,3,No,No,Yes,Good,Medium,Left
37138,23,Female,12,Education,4199,Excellent,Very High,Average,0,No,33,High School,Married,0,Mid,Small,79,No,No,No,Fair,Low,Left
39983,58,Male,40,Media,6306,Poor,High,Average,0,Yes,18,High School,Married,3,Entry,Medium,76,No,No,No,Good,Low,Stayed
70926,38,Male,24,Education,5534,Good,Low,Average,2,No,13,Associate Degree,Married,0,Senior,Medium,29,No,No,No,Good,Medium,Stayed
57091,44,Female,8,Media,6817,Fair,High,Average,1,No,2,High School,Married,1,Mid,Medium,52,No,No,No,Good,High,Left
16484,48,Female,19,Finance,6790,Fair,High,High,0,No,81,Master’s Degree,Married,2,Entry,Large,58,No,No,No,Excellent,High,Left
14070,25,Male,4,Healthcare,6310,Excellent,Low,Low,2,Yes,10,Associate Degree,Divorced,0,Mid,Small,20,No,No,No,Excellent,High,Stayed
53090,54,Female,39,Technology,8984,Fair,High,Below Average,1,No,2,High School,Married,2,Senior,Medium,84,Yes,No,No,Poor,Medium,Stayed
62973,49,Female,1,Technology,8013,Good,Medium,Average,1,No,29,Associate Degree,Single,3,Senior,Large,39,No,Yes,No,Fair,Medium,Left
25862,41,Male,9,Media,6023,Good,Medium,High,0,No,53,Bachelor’s Degree,Single,0,Mid,Small,14,No,No,No,Excellent,Medium,Left
62609,32,Male,22,Finance,7957,Good,Medium,High,0,No,68,Master’s Degree,Single,0,Mid,Small,91,No,No,No,Fair,Medium,Stayed
37794,54,Male,31,Technology,8175,Good,Low,Average,0,No,15,Bachelor’s Degree,Divorced,0,Mid,Medium,105,No,No,Yes,Poor,Low,Stayed
52231,35,Male,9,Healthcare,6967,Excellent,High,Average,2,No,40,Master’s Degree,Single,1,Mid,Small,30,Yes,No,No,Good,Low,Stayed
28828,57,Female,32,Healthcare,6966,Excellent,High,Average,0,No,52,Bachelor’s Degree,Single,0,Mid,Medium,73,Yes,Yes,No,Poor,Low,Stayed
23836,35,Male,17,Healthcare,7861,Poor,Medium,Below Average,0,No,88,Associate Degree,Single,2,Senior,Medium,73,Yes,No,Yes,Good,Very High,Stayed
72732,52,Male,39,Healthcare,9124,Fair,High,Average,2,No,59,High School,Married,5,Mid,Small,95,No,No,No,Poor,Medium,Left
34869,59,Female,22,Healthcare,5334,Fair,Low,Average,2,Yes,38,Master’s Degree,Married,0,Entry,Medium,72,No,No,No,Good,High,Stayed
73306,52,Female,5,Education,6019,Good,Medium,Average,0,Yes,49,High School,Single,0,Mid,Large,22,No,No,Yes,Fair,Low,Left
73219,35,Male,23,Finance,10336,Good,High,High,0,No,60,Master’s Degree,Single,3,Senior,Medium,59,No,No,No,Poor,Medium,Stayed
45368,33,Male,18,Technology,7575,Excellent,Very High,Average,0,No,1,Bachelor’s Degree,Married,5,Mid,Small,54,No,No,No,Good,High,Stayed
48141,22,Male,4,Healthcare,6992,Good,High,Below Average,2,No,56,Bachelor’s Degree,Divorced,1,Mid,Large,37,No,No,No,Good,Medium,Stayed
28317,42,Male,8,Finance,8844,Fair,Very High,Average,0,Yes,71,Bachelor’s Degree,Single,0,Entry,Medium,36,Yes,No,No,Poor,High,Left
27296,37,Female,1,Technology,8837,Fair,Medium,Average,0,No,17,Associate Degree,Married,1,Senior,Medium,35,Yes,No,No,Good,High,Stayed
33909,30,Male,12,Healthcare,7818,Good,High,Average,2,Yes,1,PhD,Married,1,Senior,Large,77,Yes,No,No,Excellent,Low,Stayed
16231,22,Female,8,Education,4250,Excellent,Low,High,0,No,51,Bachelor’s Degree,Married,0,Mid,Large,42,No,No,No,Fair,Medium,Stayed
69340,22,Female,9,Media,6242,Good,Very High,Average,1,No,44,Master’s Degree,Single,1,Mid,Large,45,Yes,No,No,Poor,Low,Left
48510,22,Female,12,Finance,6753,Fair,Very High,Average,0,No,64,PhD,Married,0,Mid,Small,27,No,No,No,Poor,High,Left
57623,23,Male,15,Technology,6388,Fair,Medium,Average,0,No,55,Master’s Degree,Divorced,2,Mid,Medium,65,No,No,Yes,Fair,Medium,Left
1006,48,Female,11,Education,5150,Good,High,Low,1,No,39,Associate Degree,Married,4,Mid,Large,20,No,No,No,Good,Very High,Stayed
52970,44,Female,5,Technology,6795,Excellent,High,Average,0,Yes,15,Associate Degree,Married,3,Entry,Small,30,No,No,Yes,Good,High,Stayed
31671,20,Male,6,Finance,9111,Good,High,Average,3,Yes,73,Bachelor’s Degree,Single,2,Mid,Large,57,No,No,No,Poor,Low,Left
22800,49,Male,1,Finance,12677,Fair,Medium,Average,1,No,94,Bachelor’s Degree,Single,1,Senior,Small,61,No,No,No,Good,Low,Stayed
41362,26,Female,5,Technology,6241,Good,Very High,Average,0,No,68,Bachelor’s Degree,Single,1,Entry,Small,30,Yes,No,No,Poor,Medium,Left
68326,34,Male,23,Healthcare,9153,Fair,Medium,Average,1,Yes,43,Bachelor’s Degree,Single,2,Senior,Large,92,No,No,No,Good,Low,Left
26828,27,Female,11,Education,4027,Fair,Medium,Average,2,No,77,High School,Married,1,Mid,Medium,80,No,No,No,Good,Medium,Left
21772,55,Female,13,Healthcare,7775,Good,Medium,Below Average,0,No,2,Bachelor’s Degree,Single,0,Entry,Large,64,No,No,Yes,Fair,Low,Left
51351,27,Female,4,Media,5569,Excellent,Medium,Average,3,No,43,Associate Degree,Married,1,Mid,Medium,41,No,No,Yes,Poor,Low,Stayed
60049,58,Female,41,Technology,7867,Good,Low,High,0,Yes,67,High School,Married,2,Entry,Medium,109,No,No,No,Poor,High,Left
8971,31,Male,8,Technology,8891,Good,Very High,High,4,No,67,High School,Married,3,Mid,Small,18,No,No,Yes,Poor,High,Stayed
36294,21,Female,5,Education,3737,Poor,High,Average,0,No,89,High School,Married,1,Entry,Small,84,No,No,No,Fair,Medium,Left
25109,50,Female,14,Media,5344,Excellent,High,Below Average,1,No,48,Associate Degree,Married,2,Senior,Medium,15,No,No,No,Good,High,Stayed
4061,44,Female,23,Healthcare,9535,Poor,High,Average,0,No,33,High School,Single,0,Entry,Medium,94,No,No,No,Good,Low,Left
71700,57,Male,5,Healthcare,8590,Fair,Medium,Average,0,Yes,90,Master’s Degree,Married,5,Senior,Medium,78,No,No,No,Excellent,Low,Stayed
72405,51,Male,42,Healthcare,8145,Excellent,High,Average,2,No,33,Bachelor’s Degree,Single,0,Mid,Medium,66,No,No,No,Good,High,Stayed
6180,39,Male,30,Technology,7364,Fair,High,Average,0,Yes,30,Master’s Degree,Married,0,Senior,Small,40,No,No,No,Good,Medium,Stayed
53336,53,Male,32,Healthcare,6045,Good,High,Average,1,No,85,Bachelor’s Degree,Divorced,6,Mid,Small,46,Yes,No,Yes,Good,Low,Stayed
53566,55,Female,1,Media,6785,Poor,High,Average,0,No,74,Associate Degree,Married,0,Mid,Small,35,Yes,No,No,Poor,Medium,Stayed
37999,29,Male,14,Media,5471,Fair,Very High,Below Average,0,No,40,Master’s Degree,Single,1,Senior,Large,70,No,No,No,Poor,High,Stayed
39361,30,Female,12,Media,6581,Good,High,Average,1,Yes,4,Bachelor’s Degree,Divorced,4,Senior,Medium,70,No,No,Yes,Good,Low,Stayed
4928,45,Female,27,Technology,7554,Excellent,Medium,High,1,No,55,High School,Single,1,Entry,Medium,87,No,No,No,Poor,Low,Left
2565,45,Male,28,Technology,8017,Good,Very High,High,2,No,83,Bachelor’s Degree,Single,4,Entry,Small,60,No,No,No,Good,Low,Left
3662,35,Male,6,Education,3566,Good,Medium,Average,0,No,89,Bachelor’s Degree,Married,0,Mid,Small,48,No,No,No,Good,Medium,Left
62527,49,Female,32,Technology,9192,Poor,Medium,Average,0,No,90,Bachelor’s Degree,Single,1,Entry,Small,105,No,No,No,Good,High,Left
59219,26,Male,15,Education,5295,Fair,Medium,High,2,Yes,67,Master’s Degree,Married,0,Mid,Small,84,No,No,Yes,Poor,Medium,Left
22894,19,Male,3,Technology,8663,Good,High,High,2,No,58,Associate Degree,Married,4,Senior,Medium,78,No,No,No,Fair,Low,Stayed
67799,49,Male,2,Education,4534,Good,High,Below Average,0,No,51,High School,Divorced,3,Mid,Small,10,No,No,Yes,Poor,Low,Left
74180,19,Male,10,Healthcare,6249,Good,Low,Average,0,Yes,85,High School,Married,2,Entry,Medium,22,Yes,No,Yes,Good,High,Stayed
13414,30,Male,12,Finance,9344,Fair,Very High,Average,3,Yes,80,Associate Degree,Single,5,Entry,Large,67,No,No,Yes,Fair,High,Stayed
43511,22,Female,11,Education,4446,Good,Very High,Average,1,No,2,High School,Single,1,Mid,Large,18,No,No,No,Good,High,Left
73716,51,Female,42,Education,4082,Fair,Medium,High,0,No,41,Bachelor’s Degree,Married,3,Senior,Medium,111,No,No,No,Good,Medium,Stayed
